tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,INCIDENTCHQ,INCIDENTCHQ_R,INCIDENTCHQ_N_R,Interdit,InterditAct,NBIMP,Interet_Non_ECHU,Encaiss_Recu,NBECHEANCE,Code_Classe,Var Signalitiques.Code_Profession,Var Signalitiques.Profession,Var Signalitiques.Code_Activite_Economique,Var Signalitiques.Activite_Economique,Var Signalitiques.Code_secteur_activite,Var Signalitiques.Secteur_Activite,Var Signalitiques.Ville,Var Signalitiques.Code_Postal,Var Signalitiques.Date_Ouverture
649020,,0.0,-275.956,0.0,-263.039,,,,922.520131,15.292986,,,,,,,,,,,P0905,ARTISANS DU BATIMENT ET ASSIMILES,,,,,SIDI AMEUR,5061.0,2015-01-12
649238,,0.0,-455.419,0.0,-425.091,,,,2123.067624,,,,,O,O,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,,,,,OUERDANINE,5010.0,1994-11-30
650052,13090.104,27613.381,-25869.922,27613.381,-25862.747,,,,0.934235,16694.549142,,,,,,,,,,,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,SIDI AMEUR,5061.0,2015-05-11
650089,,0.0,-218.16,0.0,-210.854,,,,536.238345,,,,,,,,,,,,,,GBC08,COMMERCE DE GROS SPECIALISE D'AUTRES PRODUITS ALIMENTAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,OUERDANINE,5010.0,2007-02-21
650262,6160952.18,8344952.18,-8076897.436,6160952.18,-8055272.963,"4946423,322",0.0,"4946423,322",566239.081635,9530.820139,,,,,,,2317909.831,-1587159.869,864.0,,,,AAD07,ELEVAGE DE VOLAILLES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",SIDI AMEUR,5061.0,2022-06-28
650402,,,,,,,,,,0.0,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,,,MEDENINE,4100.0,2000-05-12
650480,,,,,,,,,95.920482,,,,,O,O,,,,,0.0,P0599,AUTRES PROFESSIONS LIBERALES,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,,,OUERDANINE,5010.0,2007-06-20
650488,2599.796,6098.777,-6443.18,6098.777,-6421.737,"7864,329",7864.329,0,0.95866,618.686449,,,,,,15.0,,,15.0,,P9901,RETRAITES,,,,,SIDI AMEUR,5061.0,2017-09-28
650605,,0.0,-247.495,0.0,-238.013,,,,687.76038,0.0,,,,,,,,,,1.0,P0999,AUTRES ENTREPRENEURS INDIVIDUELS ARTISANS,,,,,OUERDANINE,5010.0,2017-02-16
650633,905720.965,1242394.019,-1038255.574,1131741.519,-1033916.556,"208431,382",4700.944,"203730,438",54663.765027,1364.369857,,,,,,,7765.092,-159372.329,50.0,1.0,,,BDA01,"EXTRACTION DE PIERRES ORNEMENTALES ET DE CONSTRUCTION, DE CALCAIRE INDUSTRIEL, DE GYPSE, DE CRAIE ET D'ARDOISE",BD,INDUSTRIES EXTRACTIVES,OUERDANINE,5010.0,2019-12-26
650636,,,,,,,,,1676.51818,,,,,,,,,,,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,OUERDANINE,5010.0,2022-11-08
650653,,,,,,,,,,0.0,,,,,,,,,,,,,BEB99,ACTIVITES DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES,BE,INDUSTRIES EXTRACTIVES,OUARDANINE........,5010.0,2008-06-20
650696,,0.0,-161.475,0.0,-159.669,,,,157.41958,,,,,O,O,,,,,,,,ECA01,COLLECTE DES DECHETS NON DANGEREUX,EC,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",OUERDANINE,5010.0,2010-06-04
651354,113600.0,113600.0,-114181.381,113600.0,-113977.9,"15300,047",671.346,"14628,701",1726.139356,249.853712,,,,,,,1772.805,-7145.255,63.0,1.0,P0599,AUTRES PROFESSIONS LIBERALES,,,C,,GHIZEN,4156.0,2018-10-03
653944,,0.0,-208.241,0.0,-203.839,,,,341.118457,10.433336,,,,,,,,,,,P0902,ARTISANS DU BOIS ET ASSIMILES,,,,,MEDENINE,4100.0,2019-09-06
654263,316595.062,322248.479,-360490.665,322248.479,-360270.258,,,,2892.895758,11310.538273,,,,,,,,,,,P1002,COMMERCANT DANS L'AMEUBLEMENT ET L'ELECTRO MENAGER,,,,,BIZERTE,7000.0,2019-04-03
654340,82019.191,95874.725,-85095.805,95874.725,-84932.871,"24719,278",0.0,"24719,278",4394.440539,3936.531805,,,,,,,4043.037,-9604.348,170.0,2.0,P1503,AGENTS DE SERVICES,,,,,JERBA,4180.0,2020-11-09
654440,198115.556,198123.435,-185255.765,198123.435,-185233.233,,,,198.111704,20183.533917,,,,,,,,,,,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",,,,,OUERDANINE,5010.0,2001-06-21
654632,41015.871,44419.095,-72709.425,44419.095,-72292.779,,,,22582.332443,406.230841,,,,,,,,,,,P0901,ARTISANS DANS L'IMPRIMERIE ET ASSIMILES,GCA99,AUTRE COMMERCE DE DETAIL EN MAGASIN NON SPECIALISE,CJ,INDUSTRIE MANUFACTURIERE,JERBA,4180.0,2019-09-24
654676,,135.124,0.0,135.124,0.0,,,,,3132.358531,,,,,,,,,,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,JERBA,4180.0,2013-01-10
655007,1306691.238,1321282.103,-1357557.782,1321103.603,-1355418.659,,,,10384.793084,10694.055857,1.0,1.0,,,,,,-4228.582,51.0,,P1102,AGENTS GENERAUX ET COURTIERS D'ASSURANCE INDEPENDANTS,KCB02,ACTIVITES DES AGENTS ET COURTIERS D'ASSURANCES,KB,ACTIVITES FINANCIERES ET D'ASSURANCE,OUERDANINE,5010.0,2020-02-18
655017,,,,,,,,,59.835616,0.0,,,,O,O,,,,,5.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",GBG05,COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,,,MSAKEN,4070.0,2018-04-18
655416,7460.0,7460.0,-1754.816,7460.0,-1753.031,,,,7453.231287,5348.782761,,,,,,,,,,,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",AAA03,"CULTURE DE LEGUMES, DE MELONS, DE RACINES ET DE TUBERCULES",,,HAJEB EL AYOUN,3160.0,2017-10-13
655566,23000.0,23000.0,-21010.787,23000.0,-20991.518,,,,5.236208,799.740745,,,,,,,,,,,,,CAD01,FABRICATION D'HUILES D'OLIVES,CA,INDUSTRIE MANUFACTURIERE,JILMA,9110.0,2005-03-11
655911,4881277.112,4883811.0,-4887067.101,4883811.0,-4886315.766,,,,5744.032967,13184.626246,,,,,,,,,36.0,0.0,P1006,EXPLOITANTS EN GERANCE LIBRE DES STATIONS DE SERVICES,GCC99,COMMERCE DE DETAIL DE CARBURANTS EN MAGASIN SPECIALISE,,,HAJEB EL AYOUN,3160.0,1989-01-03
655920,,,,,,,,,,0.0,,,,,,,,,,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,HAJEB EL AYOUN,3160.0,2018-11-09
656005,8548.328,8827.217,-5321.291,8827.217,-5319.506,,,,1107.280093,1181.001994,,,,,,,139.099,-5304.58,203.0,,P0703,ENSEIGNANTS DE L'ENSEIGNEMENT PRIMAIRE,,,,,,,2021-02-05
656056,269.16,269.16,-263.21,269.16,0.0,,,,,0.016301,1.0,,1.0,,,,,,,,,,CAD01,FABRICATION D'HUILES D'OLIVES,CA,INDUSTRIE MANUFACTURIERE,HAJEB EL AYOUN,3160.0,2021-12-22
656102,13700.0,13700.0,-12976.831,13700.0,-12935.353,,,,138.078723,135.190528,,,,O,O,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,IBC01,CAFES,,,HAJEB EL AYOUN,3160.0,2011-02-21
656450,144600.88,158877.549,-159072.801,158877.549,-158819.355,,,,25162.393898,44659.295413,,,,,,,,,,,,,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",,,HAJEB EL AIOUN,3160.0,1990-01-22
657152,,,,,,,,,,0.0,,,,,,,,,,,,,AAE99,CULTURE ET ELEVAGE ASSOCIES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",TUNIS BELVEDERE,1002.0,1994-06-17
657228,487864.784,1174350.554,-1367072.874,1174350.554,-1366303.373,,,,1397.546194,348389.978043,,,,,,,,,4.0,,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,,,,,HAJEB EL AYOUN,3160.0,2021-10-19
657259,491832.692,616264.692,-809620.947,496264.692,-809133.877,123000,0.0,123000,1094.878794,14415.833164,,,,,,,0.0,-127147.8,9.0,0.0,,,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,HD,TRANSPORTS ET ENTREPOSAGE,HAJEB EL AYOUN,3160.0,2004-02-05
657353,2763040.9,2763040.9,-2744319.959,2763040.9,-2743676.472,,,,597.323632,23789.262882,,,,,,,,,,,,,GBC08,COMMERCE DE GROS SPECIALISE D'AUTRES PRODUITS ALIMENTAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,HAJEB EL AYOUN,3160.0,1992-02-17
657393,,,,,,,,,,23253.428953,,,,,,,,,,,,,AAB06,CULTURE D'OLIVIERS,,,HAJEB EL AYOUN,3160.0,2019-06-20
657669,22572.078,23154.249,-22874.799,23154.249,-22778.189,,,,11944.196556,12519.640594,,,,,,,,,,,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,HAJEB EL AYOUN,3160.0,1981-10-07
657765,341365.285,373198.752,-349455.623,343198.752,-348798.489,"8704,38",0.0,"8704,38",96.658191,2557.329753,,,,,,,,-64752.425,12.0,,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,JELMA,9110.0,2019-07-17
657769,430851.238,434052.07,-409310.354,434052.07,-408985.907,"35455,17",0.0,"35455,17",60969.732005,69909.723586,,,,,,,6244.977,-15733.714,247.0,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",,,,,HAJEB EL AYOUN,3160.0,1995-04-06
657966,,0.0,-1474.748,0.0,-1345.491,,,,8934.542882,0.0,,,,,,,,,,,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,MFB99,ACTIVITES PHOTOGRAPHIQUES,,,HAMMAM SOUSSE,4011.0,2015-12-28
658116,38016.55,38016.55,-19943.015,38016.55,-19932.891,,,,,4423.267315,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,,,,,HAJEB EL AYOUN,3160.0,1995-06-05
658676,,,,,,,,,,0.0,,,,O,O,,,,,,,,GBC08,COMMERCE DE GROS SPECIALISE D'AUTRES PRODUITS ALIMENTAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,HAJEB EL AYOUN,3160.0,2018-01-05
658707,5365125.049,6819806.733,-6818677.431,5368806.733,-6808017.487,276000,0.0,276000,265536.381345,1344.830701,4.0,4.0,,O,O,,0.0,-1373434.1,70.0,,,,AAD01,ELEVAGE DE VACHES LAITIERES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",HAJEB EL AYOUN,3160.0,2016-02-05
658813,,78099.055,-78354.109,78099.055,-78316.335,,,,86.569101,50549.805295,,,,,,,,,,,P0510,ARCHITECTES LIBERAUX,,,,,JERBA,4180.0,2009-01-09
658984,,17500.0,-17543.509,17500.0,-17453.194,14000,0.0,14000,5121.485509,,,,,O,O,,981.713,-14000.0,16.0,,P0801,AGRICULTEURS,AAB05,CULTURE D'AUTRES FRUITS D'ARBRES OU D'ARBUSTES ET DE FRUITS À COQUE,A,,HAJEB EL AYOUN,3160.0,2006-01-23
659155,,,,,,,,,,0.0,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,HAJEB EL AYOUN,3160.0,1995-03-29
659704,,,,,,,,,10641.87109,,,,,,,,,,,,,,CAH01,FABRICATION DE SUCRE,CA,INDUSTRIE MANUFACTURIERE,MEDENINE,4100.0,2001-12-31
659706,,0.072,0.0,0.072,0.0,,,,,294.702586,,,,,,,144685.136,,98.0,,P0402,DIRECTEURS D'ENTREPRISES,,,,,,,2019-11-05
659830,30.0,1030.0,-1017.85,1030.0,-1017.85,,,,1327.42423,34.090794,,,,,,,,,,,P1802,OUVRIERS DANS L'INDUSTRIE,,,,,DOUZ,4260.0,2022-10-06
660109,,0.0,-272.954,0.0,-98.561,,,,2006.21075,0.0,,,,O,O,,,,,0.0,,,HAE99,TRANSPORTS PAR CONDUITES,HA,TRANSPORTS ET ENTREPOSAGE,,,2021-02-03
660129,33696.114,33696.114,-32856.648,33696.114,-32598.689,"59717,442",0.0,"59717,442",2707.466336,157.269854,,,,,,,19487.772,-13854.243,336.0,,P0501,MEDECINS LIBERAUX,QAB02,ACTIVITE DES MEDECINS SPECIALISTES,,,BENI KHEDACHE,4110.0,2019-05-22
660384,397.343,397.343,-303.078,397.343,-253.346,,,,168.617884,0.0,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE,4100.0,2001-04-06
660755,,,,,,,,,2885.382126,,,,,O,O,,,,,5.0,,,NAC02,LOCATION ET LOCATION-BAIL DE MACHINES ET EQUIPEMENTS POUR LA CONSTRUCTION,,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MEDENINE,4100.0,2005-05-03
660899,236358.806,237042.847,-277184.419,237042.847,-276970.104,,,,118.239616,32585.000109,,,,,,,,,,,P1303,PROFESSIONS PARAMEDICALES,GCG04,COMMERCE DE DETAIL D'ARTICLES MEDICAUX ET ORTHOPEDIQUES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2018-10-03
660984,946.0,946.0,-160.095,946.0,-158.434,1438,0.0,1438,107380.710909,1911.316873,,,,,,,,,,5.0,,,BDA01,"EXTRACTION DE PIERRES ORNEMENTALES ET DE CONSTRUCTION, DE CALCAIRE INDUSTRIEL, DE GYPSE, DE CRAIE ET D'ARDOISE",BD,INDUSTRIES EXTRACTIVES,MEDENINE,4100.0,2001-01-19
661066,,0.0,-467.462,0.0,-435.961,,,,2202.465583,,,,,,,,,,,,P0901,ARTISANS DANS L'IMPRIMERIE ET ASSIMILES,,,,,HAJEB EL AYOUN,3160.0,2006-12-04
661110,,393670.0,-411531.935,393670.0,-411472.053,6000,0.0,6000,475.983424,9901.646641,,,,,,,175.965,-13062.548,21.0,,P9904,SANS PROFESSION,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,H,,HAJEB EL AYOUN,3160.0,2005-01-18
661120,,,,,,,,,,0.0,,,,,,,,,,,,,AAF01,ACTIVITES DE SOUTIEN AUX CULTURES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",HAJEB EL AYOUN,3160.0,2008-01-11
661121,,,,,,,,,1527.512536,,,,,,,,,,,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBA01,"INTERMEDIAIRES DU COMMERCE EN MATIERES PREMIERES AGRICOLES, ANIMAUX VIVANTS, MATIERES PREMIERES TEXTILES ET PRODUITS SEMI-FINIS",,,MEDENINE,4100.0,2005-06-15
661131,,,,,,"11802,144",0.0,"11802,144",,0.0,,,,O,O,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE EL JEDIDA,4130.0,2005-06-22
661155,,234.843,0.0,234.843,0.0,,,,17.371947,0.0,,,,,,,,,,,P0511,PROFESSIONS PARAMEDICALES LIBERALES,,,,,MEDENINE,4100.0,2017-05-10
659321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661342,3779682.172,3953027.945,-3944403.522,3903027.945,-3930077.001,"47946,034",0.0,"47946,034",119291.566778,304.396109,,,,,,,12277.21,-3743.62,11.0,,P1006,EXPLOITANTS EN GERANCE LIBRE DES STATIONS DE SERVICES,GCC99,COMMERCE DE DETAIL DE CARBURANTS EN MAGASIN SPECIALISE,SC,AUTRES ACTIVITES DE SERVICES,HAJEB EL AYOUN,3160.0,2021-01-05
661464,,0.0,-272.595,0.0,-172.673,,,,3887.997479,5.800068,,,,,,,,,,,P0902,ARTISANS DU BOIS ET ASSIMILES,CHB03,FABRICATION DE CHARPENTES ET D'AUTRES MENUISERIES,,,,,2021-01-22
661535,325.863,325.863,-294.987,325.863,-246.715,,,,166.939232,18.599901,,,,,,,,,,,P1999,AUTRES CONDUCTEURS,,,,,MEDENINE,4100.0,2019-11-29
661656,423.536,9162.705,-10650.475,9162.705,-10526.798,,,,1792.022183,27.944706,4.0,,4.0,O,O,,,,,,P1401,CADRES ADMINISTRATIFS ET FINANCIERS,,,,,HAJEB EL AYOUN GARE,3160.0,2020-05-04
661668,11228779.496,15981917.718,-15880170.11,15281917.718,-15875234.077,"6147157,143",0.0,"6147157,143",10872.599063,164136.384087,,,,,,,277558.386,-1572624.446,154.0,,,,CAD01,FABRICATION D'HUILES D'OLIVES,CA,INDUSTRIE MANUFACTURIERE,HAJEB EL AYOUN GARE,3160.0,2011-08-18
661677,1238628.747,2936212.485,-2612075.161,1341212.485,-2593306.977,"1212469,193",300000.0,"912469,193",7584.620616,10750.758347,,,,O,O,2.0,0.0,-2188069.069,151.0,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,HAJEB EL AYOUN,3160.0,2016-07-08
662163,446.876,446.876,-274.598,446.876,-185.586,,,,23.113391,0.0,,,,O,O,,,,,,,,NEA99,ACTIVITES COMBINEES DE SOUTIEN LIE AUX BATIMENTS,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MEDENINE,4100.0,2006-12-07
662191,,0.0,-315.907,0.0,-302.827,,,,479.370917,0.0,,,,,,,,,,1.0,,,IAD99,AUTRES HEBERGEMENTS,IA,HEBERGEMENT ET RESTAURATION,MEDENINE,4100.0,2007-01-25
662282,,,,,,,,,,0.0,,,,O,O,,,,180.0,,,,CLD01,"FABRICATION DE SAVONS, DETERGENTS ET PRODUITS D'ENTRETIEN",CL,INDUSTRIE MANUFACTURIERE,,,2017-09-28
662328,,,,,,"33446,355",33446.355,0,855.224482,0.0,,,,,,16.0,,,63.0,,,,ECB01,TRAITEMENT ET ELIMINATION DES DECHETS NON DANGEREUX,EC,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",,,2017-09-28
662362,2385708.97,4310201.785,-4307395.181,4310201.785,-4307194.904,,,,,39733.377197,,,,,,,,,,,,,KAD99,"AUTRES ACTIVITES DES SERVICES FINANCIERS, HORS ASSURANCE ET CAISSES DE RETRAITE, N.C.A.",KA,ACTIVITES FINANCIERES ET D'ASSURANCE,MEDENINE,4100.0,2018-01-23
662614,28447437.581,28699105.636,-28611106.863,28699105.636,-28533026.933,1139839,0.0,1139839,112908.631021,7340.033232,,,,,,,,,34.0,,,,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2013-07-22
662623,311.855,311.855,-213.455,311.855,0.0,,,,19310.348591,146.554345,,,,O,O,,,,,,,,GCA01,COMMERCE D'ALIMENTATION GENERALE,,,TATAOUINE,3200.0,2018-09-07
662635,,204.052,0.0,204.052,0.0,,,,15.094257,0.0,,,,,,,,,62.0,,,,JDB99,TELECOMMUNICATIONS SANS FIL,JD,INFORMATION ET COMMUNICATION,MEDENINE,4100.0,2009-02-10
662649,,,,,,,,,,0.0,,,,,,,,,,,,,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2009-02-17
662670,3840602.88,3840602.88,-3864657.781,3840602.88,-3863870.401,,,,18.960364,181972.342347,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2008-08-06
663175,,,,,,,,,52061.155846,,,,,,,,,,,,,,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2019-07-16
663240,3521150.43,4705672.331,-5270756.92,3677772.331,-5252739.322,"1556243,147",0.0,"1556243,147",546209.99401,0.0,,,,,,,110899.306,-1127085.602,322.0,,,,BDA02,"EXPLOITATION DE GRAVIERES ET SABLIERES, EXTRACTION D'ARGILES ET DE KAOLIN",BD,INDUSTRIES EXTRACTIVES,MEDENINE,4100.0,2017-10-25
663270,,0.0,-269.575,0.0,-263.078,,,,139.253479,0.505849,,,,O,O,,,,,0.0,,,CQF02,USINAGE,CQ,INDUSTRIE MANUFACTURIERE,MEDENINE,4100.0,2008-10-22
663342,,2827.934,-4348.731,2827.934,-4051.231,,,,839.190227,1998.190063,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,GABES,6000.0,2021-10-29
663467,10956.041,10956.041,-24513.499,10956.041,-24467.237,,,,70.890786,213.935843,,,,O,O,,,,,0.0,,,HAE99,TRANSPORTS PAR CONDUITES,HA,TRANSPORTS ET ENTREPOSAGE,MEDENINE,4100.0,2009-03-02
663821,,0.0,-99.46,,,"1827606,806",1827606.806,0,4721.702443,0.0,,,,,,2.0,,,2.0,5.0,,,LAC02,ADMINISTRATION DE BIENS IMMOBILIERS,LA,ACTIVITES IMMOBILIERES,,,2020-09-04
663984,60637.126,60637.126,-59452.124,60637.126,-59240.717,"7728,3",0.0,"7728,3",48.95701,1106.011136,,,,,,,161.172,-23583.576,489.0,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE,4100.0,1999-10-01
664026,,,,,,,,,5990.450717,,,,,O,O,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2012-08-03
664029,,,,,,,,,,0.0,,,,O,O,,,,,,,,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2012-08-08
664102,50409.544,50409.544,-85715.202,50409.544,-85642.85,300,0.0,300,,34357.086843,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE,4100.0,2021-04-13
664103,,0.0,-83.85,,,,,,1413.193457,0.0,,,,O,O,,,,,,,,GCG04,COMMERCE DE DETAIL D'ARTICLES MEDICAUX ET ORTHOPEDIQUES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2020-12-23
664119,,0.0,-83.85,,,,,,7390.660843,0.0,,,,,,,,,,,,,HAD01,TRANSPORTS ROUTIERS DE FRET,HA,TRANSPORTS ET ENTREPOSAGE,,,2020-12-22
664122,169766.6,169766.6,-167207.991,169766.6,-167062.514,"31694,509",0.0,"31694,509",24372.718602,0.0,,,,,,,2704.415,-30023.493,127.0,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE,4100.0,2022-12-07
664132,1206526.667,1241434.37,-1220985.152,1241434.37,-1220124.547,"10277,511",0.0,"10277,511",10854.326975,5549.492073,,,,,,,,,,,,,GCG99,AUTRES COMMERCES DE DETAIL DE BIENS NEUFS EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2012-10-19
664133,242096.936,479704.672,-551484.225,479704.672,-550315.778,1050,0.0,1050,20524.9764,246938.730627,,,,,,,,,,,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,,,,,BAB SOUIKA,1006.0,2016-05-16
664138,,,,,,"76723,228",76723.228,0,611.01738,0.532536,,,,O,O,,4422.658,,17.0,,,,AAF99,AUTRES ACTIVITES DE SOUTIEN À L'AGRICULTURE ET TRAITEMENT PRIMAIRE DES RECOLTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",,,2019-05-22
664177,,,,,,,,,,0.0,,,,,,,,,,,,,HDB03,SERVICES AUXILIAIRES DES TRANSPORTS AERIENS,HD,TRANSPORTS ET ENTREPOSAGE,MEDENINE,4100.0,2012-12-04
664192,,,,,,5669,0.0,5669,,5645.231123,,,,,,,,,,0.0,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,MEDENINE,4200.0,2008-01-25
664527,356598.981,358584.028,-358969.188,358584.028,-358900.76,,,,,8933.766704,,,,,,,,,,,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",,,,,MEDENINE,4100.0,2003-09-01
664856,400.0,400.0,-384.207,400.0,-376.57,,,,208.932367,1.387498,,,,,,,,,,,P1099,AUTRES COMMERCANTS ET ASSIMILES,,,,,MEDENINE,4100.0,2016-01-07
665421,,0.0,-620.732,0.0,-498.664,,,,2686.343243,,,,,,,,,,,1.0,,,GBA99,INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-11-16
665690,835206.753,835206.753,-861380.36,835206.753,-859864.932,,,,98720.666221,,,,,,,,,,,,,,GAC02,COMMERCE DE DETAIL D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEDENINE,4100.0,2005-12-12
666539,940.0,68993.975,-45230.876,68993.975,-45170.9,200,0.0,200,0.708164,41872.685545,,,,,,,,,,,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",,,,,MEDENINE,4100.0,2018-12-18
666815,,0.0,-1054.189,0.0,-965.747,,,,6123.801558,,,,,,,,,,,5.0,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,,,,,2022-09-21
666855,,,,,,,,,,0.0,,,,,,,,,,,,,IBB99,AUTRES SERVICES DE RESTAURATION,IB,HEBERGEMENT ET RESTAURATION,MEDENINE,4100.0,2007-07-09
666898,65776.0,65830.862,-76496.656,65830.862,-76227.082,"90894,138",3061.273,"87832,865",6143.81295,1907.582279,,,,,,,14658.723,-26400.594,265.0,1.0,P0501,MEDECINS LIBERAUX,,,,,MEDENINE,4100.0,2022-09-01
667121,,,,,,,,,5123.170356,,,,,,,,,,,,,,JEA01,PROGRAMMATION INFORMATIQUE,JE,INFORMATION ET COMMUNICATION,MEDENINE,4100.0,2007-12-03
667134,,,,,,,,,,0.0,,,,,,,,,,,,,NDA99,ACTIVITES DE SECURITE PRIVEE,ND,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,MEDENINE,4100.0,2008-01-17
